review_id,product_id,rating,review_text,sentiment_score,topics,review_date,helpful_count,verified_purchase
fb3fbf3f,mcvitie's_biscuit_se,4.0,"This is a nice selection of Mcvitie's biscuits.  The Hobnobs are the best.  The rich tea were a bit dull, hence the four star rating.  I suggest substituting a Mcvitie with chocolate for an even better trio.Read more",0.896,delivery,2025-11-11,0,True
79f88449,mcvitie's_biscuit_se,3.0,Loves these biscuitsRead more,0.572,general,2025-05-06,0,True
8dd5c801,mcvitie's_biscuit_se,5.0,"These are good and tasty.  Great for coffee or tea.  If you are a dunker, beware they disolve quickly.  Perfect for an afternoon tea, or when you need to put out something simple that's good.  These are the kind of cookies that don't look like much, but have a remarkable taste that takes you by surprise.  Highly recommend these.Read more",0.955,"quality, taste, delivery",2025-05-31,6,True
22687e1f,mcvitie's_biscuit_se,5.0,I love McVities biscuits however I think will go to a UK store a couple cities away from me because delivery ends up with the biscuits coming crushed no matter how much they try.Read more,0.077,delivery,2026-02-26,2,True
23ea714d,mcvitie's_biscuit_se,2.0,"I ordered these because one of my favorite English novels mentioned these cookies, and I was curious.  As an American I was surprised at how dry and not very sweet they were.  The quality was fine...they were just so different from what I am used to.  In order...the Digestives were the best, then the Hobnobs, and lastly the Fancy Tea. I have been told they are designed for dipping in hot Tea so that may explain there blandness. I would not recommend then as most Americans have different expectations.Read more",0.764,"quality, taste, freshness",2025-07-27,0,True
ab223ff3,mcvitie's_biscuit_se,5.0,"Came intact, they r lovely!Read more",0.271,general,2026-01-22,0,True
f171a3db,mcvitie's_biscuit_se,5.0,"Vom ersten Moment an haben mir diede Kekse ausgezeichnet geschmeckt ! Trotz der Schokoglasur schmecken sie nicht zu süss, haben einen kernigen Biss und zergehen doch auf der Zunge ! Ausgezeichnete Qualität  und sehr genaue , pünktliche Lieferung , absolut weiterzuempfehlen !Read more",0.0,general,2025-05-23,0,True
9c1ac59f,mcvitie's_biscuit_se,5.0,My mother loved itRead more,0.599,general,2025-10-01,0,True
eb1b9a51,mcvitie's_biscuit_se,5.0,They came in perfect condition. I think the price isn't too bad for the amount of biscuits one gets. I like them very much. The Hobnobs are especially delicious! I will purchase these again.Read more,0.924,"quality, price, taste",2025-06-20,0,True
74a4a9dd,mcvitie's_biscuit_se,5.0,"Coming from U.K. they took just over a month to arrive.  That seems to be about standard from other things from there that I have ordered.I have only opened the Hobnobs thus far.  Not a single one was even cracked and they were very fresh.  If you like really processed, really sweet cookies then these are probably not for you.  If you, however, like cookies that are crispy but still have a bit of body and you are just looking for a little something sweet to have with tea or coffee, then you will adore these really special treats.  I am very glad that I decided to try them and plan on keeping them on hand all of the time!Read more",0.984,"quality, taste, freshness",2025-03-31,9,True
a3748650,mcvitie's_biscuit_se,4.0,"This is a nice selection of Mcvitie's biscuits.  The Hobnobs are the best.  The rich tea were a bit dull, hence the four star rating.  I suggest substituting a Mcvitie with chocolate for an even better trio.Read more",0.896,delivery,2025-08-26,0,True
39751267,mcvitie's_biscuit_se,3.0,Loves these biscuitsRead more,0.572,general,2025-04-04,0,True
1b129cae,mcvitie's_biscuit_se,5.0,"These are good and tasty.  Great for coffee or tea.  If you are a dunker, beware they disolve quickly.  Perfect for an afternoon tea, or when you need to put out something simple that's good.  These are the kind of cookies that don't look like much, but have a remarkable taste that takes you by surprise.  Highly recommend these.Read more",0.955,"quality, taste, delivery",2025-06-14,6,True
96b44a53,mcvitie's_biscuit_se,5.0,I love McVities biscuits however I think will go to a UK store a couple cities away from me because delivery ends up with the biscuits coming crushed no matter how much they try.Read more,0.077,delivery,2026-01-02,2,True
c4826513,mcvitie's_biscuit_se,2.0,"I ordered these because one of my favorite English novels mentioned these cookies, and I was curious.  As an American I was surprised at how dry and not very sweet they were.  The quality was fine...they were just so different from what I am used to.  In order...the Digestives were the best, then the Hobnobs, and lastly the Fancy Tea. I have been told they are designed for dipping in hot Tea so that may explain there blandness. I would not recommend then as most Americans have different expectations.Read more",0.764,"quality, taste, freshness",2025-10-25,0,True
a9867c27,mcvitie's_biscuit_se,5.0,"Came intact, they r lovely!Read more",0.271,general,2025-04-26,0,True
8d38523f,mcvitie's_biscuit_se,5.0,"Vom ersten Moment an haben mir diede Kekse ausgezeichnet geschmeckt ! Trotz der Schokoglasur schmecken sie nicht zu süss, haben einen kernigen Biss und zergehen doch auf der Zunge ! Ausgezeichnete Qualität  und sehr genaue , pünktliche Lieferung , absolut weiterzuempfehlen !Read more",0.0,general,2025-07-17,0,True
9ba533e4,pillsbury_grands!_so,5.0,These are my favorite Pilsbury biscuits.  The only ones better than these are grandma’s biscuits made from scratch.  The taste is great. Stick to the recommended baking times.  Nothing worst than an overcooked biscuit.Read more,0.934,taste,2025-04-08,2,True
a2edded5,pillsbury_grands!_so,5.0,I make my own biscuits but I will always love these biscuits you can do so many things you can make donuts you can cut them up and put put them in the air fryer or you can put them in grease and fry them put cinnamon and sugar or you can roll them out and put some peaches and make some mini Peach cobblers there's many many things you can do with these biscuits I love them I always buy themRead more,0.899,general,2025-03-23,4,True
4a0f29cd,pillsbury_grands!_so,5.0,"Delicious, and very reasonable price.Read more",0.572,"price, taste",2025-04-21,0,True
77406e0a,pillsbury_grands!_so,5.0,yummyRead more,0.0,general,2026-01-02,0,True
dc547d02,pillsbury_grands!_so,5.0,Good!Read more,0.0,quality,2025-03-16,0,True
7ed15181,pillsbury_grands!_so,4.0,These have been around for many decades and while they may have altered the recipe they still taste great and are really easy to work with.Read more,0.807,taste,2025-07-21,3,True
5a292c00,pillsbury_grands!_so,5.0,It was so good and it was freshRead more,0.578,"quality, taste, freshness",2025-09-05,2,True
28c57b42,pillsbury_grands!_so,5.0,Love ir for breakfast  mealRead more,0.637,delivery,2025-10-01,0,True
5307ea37,pillsbury_grands!_so,5.0,These are my favorite Pilsbury biscuits.  The only ones better than these are grandma’s biscuits made from scratch.  The taste is great. Stick to the recommended baking times.  Nothing worst than an overcooked biscuit.Read more,0.934,taste,2025-04-20,2,True
f34820a7,pillsbury_grands!_so,5.0,I make my own biscuits but I will always love these biscuits you can do so many things you can make donuts you can cut them up and put put them in the air fryer or you can put them in grease and fry them put cinnamon and sugar or you can roll them out and put some peaches and make some mini Peach cobblers there's many many things you can do with these biscuits I love them I always buy themRead more,0.899,general,2025-05-26,4,True
f4733909,pillsbury_grands!_so,5.0,"Delicious, and very reasonable price.Read more",0.572,"price, taste",2025-05-10,0,True
b21207e6,pillsbury_grands!_so,5.0,yummyRead more,0.0,general,2026-02-21,0,True
3c77ef4a,pillsbury_grands!_so,5.0,Good!Read more,0.0,quality,2025-11-08,0,True
073adad7,pillsbury_grands!_so,4.0,These have been around for many decades and while they may have altered the recipe they still taste great and are really easy to work with.Read more,0.807,taste,2025-06-14,3,True
0358a3ee,pillsbury_grands!_so,5.0,It was so good and it was freshRead more,0.578,"quality, taste, freshness",2026-01-15,2,True
41871714,pillsbury_grands!_so,5.0,Love ir for breakfast  mealRead more,0.637,delivery,2025-07-22,0,True
8dc5e579,pillsbury_grands!_so,5.0,These are my favorite Pilsbury biscuits.  The only ones better than these are grandma’s biscuits made from scratch.  The taste is great. Stick to the recommended baking times.  Nothing worst than an overcooked biscuit.Read more,0.934,taste,2025-10-13,2,True
e1ce9a25,pillsbury_grands!_so,5.0,I make my own biscuits but I will always love these biscuits you can do so many things you can make donuts you can cut them up and put put them in the air fryer or you can put them in grease and fry them put cinnamon and sugar or you can roll them out and put some peaches and make some mini Peach cobblers there's many many things you can do with these biscuits I love them I always buy themRead more,0.899,general,2025-03-29,4,True
7e84001e,pillsbury_grands!_so,5.0,"Delicious, and very reasonable price.Read more",0.572,"price, taste",2026-02-15,0,True
8c5e0888,pillsbury_grands!_so,5.0,yummyRead more,0.0,general,2025-04-19,0,True
8c8eb6a2,pillsbury_grands!_so,5.0,Good!Read more,0.0,quality,2025-06-18,0,True
075442a8,pillsbury_grands!_so,4.0,These have been around for many decades and while they may have altered the recipe they still taste great and are really easy to work with.Read more,0.807,taste,2025-12-27,3,True
d19bf836,pillsbury_grands!_so,5.0,It was so good and it was freshRead more,0.578,"quality, taste, freshness",2025-11-23,2,True
8be4e623,pillsbury_grands!_so,5.0,Love ir for breakfast  mealRead more,0.637,delivery,2025-03-22,0,True
e4bfcdbf,veratify_healthy_mix,5.0,"Late Review I do apologize! I got these for my son who was doing construction wanted him to have a nice variety of quality snacks! They were awesome quality, great variety, all fresh nothing stale. Great value for your money and perfect size for a snack on the go. Nothing to spicy just a perfect mix for anyone highly recomend!Read more",0.956,"quality, price, taste, delivery, freshness",2025-03-25,0,True
72dcfd15,veratify_healthy_mix,5.0,Son-in-law said it was a good variety. He is a long distance truck driver and likes to keep some snacks in his truck.Read more,0.691,quality,2026-02-21,0,True
d0446da3,veratify_healthy_mix,5.0,"What an amazing variety of delicious breakfast/protein/snack bars and so on! Let me say this box is NOT full of junk, cheap bars. Every single item is high quality, name brand, and packed so very nice! I sent one to my niece in her first year of college and she was so thankful!! I added up some of the items and what I know they retail for and double checked my math because the result was I’d pay 3x what this box costs to get the same kind and amount of delicious, healthy breakfast/ pick-me-up bars!!Read more",0.98,"quality, price, packaging, taste, delivery",2025-12-09,9,True
